MMS Id,Permanent Call Number,Floor,Library Name,Location Name,Base Status,Title,Description,Barcode,Scanned Barcode,Match Status,Retention Commitment,Notes
993680410101921,PN1993 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema journal.,v.26(1986-1987:fall-sum.),0123500099031,39097014658737,#N/A,,
993680410101921,PN1993 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema journal.,v.27(1987-1988:fall-sum.),0123500099049,39097014658745,#N/A,,
993680410101921,PN1993 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema journal.,v.28(1988-1989:fall-sum.),0123500099056,39097014658752,#N/A,,
993680410101921,PN1993 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema journal.,v.29(1989-1990:fall-sum.),0123500099064,39097014658760,#N/A,,
993680410101921,PN1993 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema journal.,v.30(1990-1991:fall-sum.),0123500099072,39097014658778,#N/A,,
993680410101921,PN1993 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema journal.,v.31(1991-1992:fall-sum.),0123500099080,39097014658786,#N/A,,
993525430101921,PN1993.5.I8 C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema vision India.,v.2:no.1(1982:Jan.),B2027420,39097014651286,#N/A,,
993525430101921,PN1993.5.I8 C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Cinema vision India.,v.2:no.2(1983:Jan.),B2027421,39097014651294,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 1 Nov. 1957-Mar. 1958,0123501425896,39097014562376,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 2 Sept. 1958-Mar. 1959,0123501425904,39097014562491,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 3 Sept. 1959-Mar. 1960,0123501425912,39097014562590,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 4 Sept. 1960-Mar. 1961,0123501425920,39097014562608,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 5 Sept. 1961-Mar. 1962,0123501425938,39097014562616,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 6 Sept. 1962-Mar. 1963,0123501425946,39097014562624,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 7 Sept. 1963-Mar. 1964,0123501425953,39097014562632,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 8 Sept. 1964-Mar. 1965,0123501425961,39097014562640,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 9 Sept. 1965-Mar. 1966,0123501425979,39097014562657,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 10 Sept. 1966-Mar. 1967,0123501425987,39097014562384,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 11 Sept. 1967-June 1968,0123501425995,39097014562392,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 12 Sept. 1968-June 1969,0123501426001,39097014562400,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 13 Sept. 1969-June 1970,0123501426019,39097014562418,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 14 Sept. 1970-June 1971,0123501426027,39097014562426,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 15 Sept. 1971-June 1972,0123501426035,39097014562434,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 16 Sept. 1972-June 1973,0123501426043,39097014562442,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 17 Sept. 1973-June 1974,0123501426050,39097014562459,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 18 Sept. 1974-June 1975,0123501426068,39097014562467,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 19 Sept. 1975-June 1976,0123501426076,39097014562475,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 20 Sept. 1976-June 1977,0123501426084,39097014562483,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 21 Sept. 1977-June 1978,0123501426092,39097014562509,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 22 Sept. 1978-June 1979,0123501426100,39097014562517,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 23 Sept. 1979-June 1980,0123501426118,39097014562525,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 24 Sept. 1980-June 1981,0123501426126,39097014562533,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 25 Sept. 1981-June 1982,0123501426134,39097014562541,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 26 Sept. 1982-June 1983,0123501426142,39097014562558,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 27 Sept. 1983-June 1984,0123501426159,39097014562566,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 28 Sept. 1984-June 1985,0123501426167,39097014562574,#N/A,,
993673130101921,P1 .C22,Goldfarb Level 2,Main Library,Stacks,Item in place,CLA journal.,v. 29 Sept. 1985-June 1986,0123501426175,39097014562582,#N/A,,
994523480101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.1(1988),0123500943501,39097014598636,#N/A,,
997547600101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.2(1988),0123500943519,39097014598677,#N/A,,
993613810101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.4(1990),0123500943535,39097014598685,#N/A,,
993613810101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.5(1991),0123500943543,39097014598693,#N/A,,
993613810101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.6(1991),0123500943550,39097014598701,#N/A,,
993613810101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.7(1991),0123500943568,39097014598719,#N/A,,
993613810101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.8(1992),0123500943576,39097014598669,#N/A,,
993613810101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.9,0123500943584,39097014598651,#N/A,,
994523480101921,PN610 .C53,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and medieval literature criticism.,v.10,0123500943592,39097014598644,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.2(1981-1982:fall-sum.),0123500099163,39097014657564,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.3(1982-1983:fall-sum.),0123500099171,39097014657572,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.4(1982-1984:fall-sum.),0123500099189,39097014657580,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.5(1984-1985:fall-sum.),0123500099197,39097014657598,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.6(1985-1986:fall-sum.),0123500099205,39097014657606,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.7(1985-1986:fall-sum.),0123500099213,39097014657614,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.8(1987-1988:fall-sum.),0123500099221,39097014657622,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.9(1988-1989:fall-sum.),0123500099239,39097014657630,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.10(1989-1990:fall-sum.),0123500099247,39097014657549,#N/A,,
998721720101921,PN883 .C54,Goldfarb Level 2,Main Library,Stacks,Item in place,Classical and modern literature.,v.11(1990-1991:fall-sum.),0123500099254,39097014657556,#N/A,,
993501650101921,PN3448.D4 C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Clues : a journal of detection.,v.1-2 1980-81,0123500151071,39097003396794,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.20(1969),0123500551981,39097014588082,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.21(1970),0123500551999,39097014588090,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.22(1971),0123500552005,39097014588108,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.23(1972),0123500552013,39097014588116,#N/A,,
996401790101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.24(1973),0123500552021,39097014588124,#N/A,,
996401790101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.25(1974),0123500552039,39097014588132,#N/A,,
996401790101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.26(1975),0123500552047,39097014588140,#N/A,,
996401790101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.27(1976),0123500552054,39097014588157,#N/A,,
996402120101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.28(1977),0123500552062,39097014588165,#N/A,,
996402120101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.29(1978),0123500552070,39097014588173,#N/A,,
996402120101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.30(1979),0123500552088,39097014588181,#N/A,,
993858080101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.31(1980),0123500552096,39097014588199,#N/A,,
993858080101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.32(1981),0123500552104,39097014588207,#N/A,,
993858080101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.33(1982),0123500552112,39097014588215,#N/A,,
993858080101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.34(1983),0123500552120,39097014588223,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.35(1984),0123500552138,39097014588231,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.36(1985),0123500552146,39097014588249,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.37(1986),0123500552153,39097014588256,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.38(1987),0123500552161,39097014588264,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.39(1988),0123500552179,39097014588272,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.40(1989),0123500552187,39097014588280,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.41(1990),0123500552195,39097014588298,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.42(1991),0123500552203,39097014588306,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.43(1992),0123500552211,39097014588314,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.60:no.1(2008:Sep.),B1204160,39097014588322,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.60:no.2(2008:Dec.),B1204161,39097014588330,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.60:no.3(2009:Feb.),B1204162,39097014588348,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.60:no.4(2009:June),B1204163,39097014588355,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.61:no.1(2009:Sep.),B1204164,39097014588363,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.61:no.2(2009:Dec.),B1204165,39097014588371,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.61:no.3(2010:Feb.),B1204166,39097014588389,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.61:no.4(2010:June),B1204167,39097014588397,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.62:no.1(2010:Sep.),B1204168,39097014588405,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.62:no.2(2010:Dec.),B1204169,39097014588413,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.62:no.3(2011:Feb.),B1204170,39097014588421,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.62:no.4(2011:June),B1204171,39097014588439,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.63:no.1(2011:Sep.),B1204172,39097014588454,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.63:no.2(2011:Dec.),B1204173,39097014588462,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.63:no.3(2012:Feb.),B1204174,39097014588470,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.63:no.4(2012:June),B1204175,39097014588447,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.64:no.1(2012:Sep.),B1437378,39097014588488,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.64:no.2(2012:Dec.),B1437379,39097014588496,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.64:no.3(2013:Feb.),B1437380,39097014588504,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.64:no.4(2013:June),B1437381,39097014588512,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.65:no.1(2013:Sep.),B1575252,39097014588520,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.65:no.2(2013:Dec.),B1575253,39097014588538,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.65:no.3(2014:Feb.),B1575254,39097014588546,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,V.65:no.4(2014:Jun.),B2023818,39097014588058,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,V.66:no.1(2014:Sep.),B2034737,39097014588066,#N/A,,
99825310101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,V.66:no.2(2014:Dec.),B2037335,39097014588074,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.66:no.3(2015:Feb.),B2039239,39097014588553,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.66:no.4(2015:Jun.),B2042289,39097014588561,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.67:no.1(2015:Sep.),B2044329,39097014588637,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.67:no.2(2015:Dec.),B2047817,39097014588587,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.67:no.3(2016:Feb.),B2050229,39097014588595,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.67:no.4(2016:Jun.),B2053911,39097014588603,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.68:no.1(2016:Sept.),B2057954,39097014588611,#N/A,,
993722330101921,PE1001 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,College composition and communication.,v.68:no.2(2016:Dec.),B2060800,39097014588629,#N/A,,
99599290101921,PN6101 .J3,Goldfarb Level 2,Main Library,Stacks,Item in place,Comment in motion.,no.1,0123501244131,39097014641295,#N/A,,
99599290101921,PN6101 .J3,Goldfarb Level 2,Main Library,Stacks,Item in place,Comment in motion.,no.2,0123501244149,39097014641303,#N/A,,
99599290101921,PN6101 .J3,Goldfarb Level 2,Main Library,Stacks,Item in place,Comment in motion.,no.3,0123501244156,39097014641311,#N/A,,
99599290101921,PN6101 .J3,Goldfarb Level 2,Main Library,Stacks,Item in place,Comment in motion.,no.4,0123501244164,39097014641329,#N/A,,
99599290101921,PN6101 .J3,Goldfarb Level 2,Main Library,Stacks,Item in place,Comment in motion.,no.5,0123501244172,39097014641337,#N/A,,
995078450101921,PT2603.R397 Z5835,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications from the International Brecht Society.,v.22-24(1993-1995),0123501605604,39097014626163,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 11-12 1968,0123500548664,39097014566773,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 13-14 1969,0123500548672,39097014566781,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 15-16 1970,0123500548680,39097014566799,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 17 1971,0123500548698,39097014566807,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 18-20 1972-73,0123500548706,39097014566815,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 21-22 1974,0123500548714,39097014566823,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 23-24 1975-76,0123500548722,39097014566831,#N/A,,
993722170101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 29-31 1978-79,0123500548748,39097014566856,#N/A,,
993683850101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 32-34 1980-81,0123500548755,39097014566864,#N/A,,
998053070101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 35-36 1982,0123500548763,39097014566872,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 37-38 1983,0123500548771,39097014566880,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 39-40 1984,0123500548789,39097014566898,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 41-42 1985,0123500548797,39097014566906,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 43-44 1986,0123500548805,39097014566914,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 45-46 1987,0123500548813,39097014566922,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 47-48 1988,0123500548821,39097014566930,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 49-50 1989,0123500548839,39097014566948,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 51-52 1990,0123500548847,39097014566955,#N/A,,
995812930101921,P87 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Communications.,n. 54 1992,0123500548854,39097014566963,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.1(1967),0123500298757,39097014658091,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.2(1968),0123500298765,39097014658166,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.5(1971),0123500298773,39097014658216,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.6(1972),0123500298781,39097014658208,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.7(1973),0123500298799,39097014658190,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.8(1974),0123500298807,39097014658182,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.9(1975),0123500298815,39097014658174,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.10(1976),0123500298823,39097014658083,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.11(1977-1978),0123500298831,39097014658075,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.12(1978),0123500298849,39097014658067,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.13(1979),0123500298856,39097014658059,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.14(1980),0123500298864,39097014658042,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.15(1981),0123500298872,39097014658034,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.16(1982),0123500298880,39097014658026,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.17(1983),0123500298898,39097014658018,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.18(1984),0123500298906,39097014658000,#N/A,,
993722680101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.19(1985),0123500298914,39097014657994,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.20(1986),0123500298922,39097014658158,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.21(1987),0123500298930,39097014658141,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.22(1988-1989:spr.-win.),0123500298948,39097014658133,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.23(1989-1990:spr.-win.),0123500298955,39097014658125,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.24(1990-1991:spr.-win.),0123500298963,39097014658117,#N/A,,
995244470101921,PN1601 .C6,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative drama.,v.25(1991-1992:spr.-win.),0123500298971,39097014658109,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.5(1968),0123500298526,39097014656863,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.6(1969),0123500298534,39097014656871,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.7(1970),0123500298542,39097014656889,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.8(1971),0123500298559,39097014656897,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.9(1972),0123500298567,39097014656905,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.10(1973),0123500298575,39097014656681,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.11(1974),0123500298583,39097014656699,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.12(1975),0123500298591,39097014656707,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.13(1976),0123500298609,39097014656715,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.14(1977),0123500298617,39097014656723,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.15(1978),0123500298625,39097014656731,#N/A,,
993604460101921,PN851 .C597,Goldfarb Level 2,Main Library,Stacks,Item in place,Comparative literature studies.,v.16(1979),0123500298633,39097014656749,#N/A,,
