MMS Id,Permanent Call Number,Column1,Library Name,Location Name,Base Status,Title,Description,Barcode,Scanned Barcode,Retention Commitment,Notes
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 65-66 1952-53,0123501432561,39097014644703,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 67-68 1954-55,0123501432579,39097014644711,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 69-70 1956-57,0123501432587,39097014644729,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 71-72 1958-59,0123501432595,39097014644737,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 73 1960,0123501432603,39097014644745,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 74 1961,0123501432611,39097014644752,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 75 1962,0123501432629,39097014644760,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 77 1964,0123501432645,39097014644778,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 78 1965,0123501432652,39097014644786,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 79 1966,0123501432660,39097014644794,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 80 1967,0123501432678,39097014644802,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 81 1968,0123501432686,39097014644810,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 82 1969,0123501432694,39097014644828,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 83 1971,0123501432702,39097014644836,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 84 1971,0123501432710,39097014644844,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 87 1974,0123501432744,39097014644869,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 88 1975,0123501432751,39097014644877,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 89 1976,0123501432769,39097014644885,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 90 1977,0123501432777,39097014644893,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 91 1978,0123501432785,39097014644901,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 92 1979,0123501432793,39097014644919,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 93 1980,0123501432801,39097014644927,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 94 1981,0123501432819,39097014644935,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 95 1982,0123501432827,39097014644943,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 96 1983,0123501432835,39097014644950,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 97 1984,0123501432843,39097014644968,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 98 1985,0123501432850,39097014644976,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v. 99 1986,0123501432868,39097014644984,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v.100 1987,0123501432876,39097014644992,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v.101 1988,0123501432884,39097014645007,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v.102 1989,0123501432892,39097014645015,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v.103 1990,0123501432900,39097014645023,,
994568230101921,PJ4 .M8,,Main Library,Stacks,Item in place,Le MusÃ©on.,v.104 1991,0123501432918,39097014645031,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.1,0888800045328,39097014238092,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.2,0888800045336,39097014238928,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.3,0888800045344,39097014238910,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.4,0888800045351,39097014238902,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.5,0888800045369,39097014238894,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.6,0888800045377,39097014238886,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.7,0888800045385,39097014238878,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.8,0888800045393,39097014238860,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.9,0888800045401,39097014238852,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.10,0888800045419,39097014238845,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.11,0888800045427,39097014238837,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.12,0888800045435,39097014238829,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.13,0888800045443,39097014238811,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.14,0888800045450,39097014239041,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.15,0888800045468,39097014239033,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.16,0888800045476,39097014239025,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.17,0888800045484,39097014239017,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.18,0888800045492,39097014239009,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.19,0888800045500,39097014238993,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.20,0888800045518,39097014238985,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.21,0888800045526,39097014238977,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.22,0888800045534,39097014238969,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.23,0888800045542,39097014238951,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.24,0888800045559,39097014238944,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.25,0888800045567,39097014238936,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.26,0888800045575,39097014239165,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.27,0888800045583,39097014239157,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.28,0888800045591,39097014239140,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.29,0888800045609,39097014239132,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.30,0888800045617,39097014239124,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.31,0888800045625,39097014239116,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.32,0888800045633,39097014239108,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.33,0888800045641,39097014239090,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.34,0888800045658,39097014239082,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.35,0888800045666,39097014239074,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.36,0888800045674,39097014239066,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.37-38,0888800045682,39097014239058,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.39,0888800045690,39097014239280,,
996166980101921,PJ4503 .A26,,Main Library,Stacks,Item in place,Leshonenu la-Ê»am.,v.40-41,0888800045708,39097014239272,,
99174150101921,PJ3001 .M3,,Main Library,Stacks,Item not in place,Maarav.,v.8(1992),B62327,39097011086940,,
99174150101921,PJ3001 .M3,,Main Library,Stacks,Item not in place,Maarav.,v.7(1991),B62337,39097011087138,,
993676160101921,PJ3102 .M3,,Main Library,Stacks,Item in place,Manchester cuneiform studies.,v. 1 1951,0123500423256,39097014379219,,
993676160101921,PJ3102 .M3,,Main Library,Stacks,Item in place,Manchester cuneiform studies.,v. 8 1958-59,0123500423264,39097014379227,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 2 1954,0123500645528,39097014645049,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 3 1955,0123500645536,39097014645056,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 4 1956,0123500645544,39097014645064,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 5 1957,0123500645551,39097014645072,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 6 1958,0123500645569,39097014645080,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 7 1959/60,0123500645577,39097014645098,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 11 1965/66,0123500645585,39097014645106,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 12 1966,0123500645593,39097014645114,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 13 1967,0123500645601,39097014645122,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 14 1968,0123500645619,39097014645130,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 15 1969,0123500645627,39097014645148,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 16 1970,0123500645635,39097014645155,,
993771200101921,PJ5.A5 A25,,Main Library,Stacks,Item in place,Mitteilungen.,v. 17 1971-72,0123500645643,39097014645163,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.1-2(1975-1976),0123500448550,39097014644034,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.3-5(1977-1980),0123500448568,39097014644067,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.6(1980-1981),0123500448576,39097014644075,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.7-8(1982-1983:win.-sum.),0123500448584,39097014644083,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.9(1983-1984),0123500448592,39097014644091,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.10-12(1984-1987:fall-sum.),0123500448600,39097014644042,,
993684060101921,PJ5021 .M6,,Main Library,Stacks,Item in place,Modern Hebrew literature.,v.13 & n.s.:no.1-3(1987-1989:fall),0123500448618,39097014644059,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.1(1932),0123501431357,39097014555529,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.2(1933),0123501431365,39097014555636,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.3(1934),0123501431373,39097014555735,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.4(1935),0123501431381,39097014555842,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.5(1936),0123501431399,39097014555958,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.6(1937),0123501431407,39097014556055,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.7(1938),0123501431415,39097014556063,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.8(1939),0123501431423,39097014556071,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.9(1940),0123501431431,39097014556089,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.10(1941),0123501431449,39097014555537,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.11(1942),0123501431456,39097014555545,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.12(1943),0123501431464,39097014555552,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.13(1944),0123501431472,39097014555560,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.14(1945),0123501431480,39097014555578,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.15(1946),0123501431498,39097014555586,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.16(1947),0123501431506,39097014555594,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.17(1948),0123501431514,39097014555602,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.18(1949),0123501431522,39097014555610,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.19(1950),0123501431530,39097014555628,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.20(1951),0123501431548,39097014555644,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.21(1952),0123501431555,39097014555651,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.22(1953),0123501431563,39097014555669,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.23(1954),0123501431571,39097014555677,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.24(1955),0123501431589,39097014555685,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.26(1957),0123501431597,39097014555693,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.27(1958),0123501431605,39097014555701,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.28(1959),0123501431613,39097014555719,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.29(1960),0123501431621,39097014555727,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.30(1961),0123501431639,39097014555743,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.31(1962),0123501431647,39097014555750,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.32(1963),0123501431654,39097014555768,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.33(1964),0123501431662,39097014555776,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.34(1965),0123501431670,39097014555784,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.35(1966),0123501431688,39097014555792,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.36(1967),0123501431696,39097014555800,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.37(1968),0123501431704,39097014555818,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.38(1969),0123501431712,39097014555826,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.39(1970),0123501431720,39097014555834,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.40(1971),0123501431738,39097014555859,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.41(1972),0123501431746,39097014555867,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.42(1973),0123501431753,39097014555875,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.43(1974),0123501431761,39097014555883,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.44(1975),0123501431779,39097014555891,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.45(1976),0123501431787,39097014555909,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.46(1977),0123501431795,39097014555917,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.47(1978),0123501431803,39097014555925,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.48(1979),0123501431811,39097014555933,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.49(1980),0123501431829,39097014555941,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.50(1981),0123501431837,39097014555966,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.51(1982),0123501431845,39097014555974,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.52(1983),0123501431852,39097014555982,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.53(1984),0123501431860,39097014555990,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.54(1985),0123501431878,39097014556006,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.55(1986),0123501431886,39097014556014,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.56(1987),0123501431894,39097014556022,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.57(1988),0123501431902,39097014556030,,
994568200101921,PJ6 .O7,,Main Library,Stacks,Item in place,Orientalia.,n.s.:v.58(1989),0123501431910,39097014556048,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.1,0888800043711,39097014239306,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.2,0888800043729,39097014239298,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.3,0888800043737,39097014238803,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.4,0888800043745,39097014238795,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.5,0888800043752,39097014238787,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.6,0888800043760,39097014238779,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.7,0888800043778,39097014238761,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.8,0888800043786,39097014238753,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.9,0888800043794,39097014238746,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.10,0888800043802,39097014238738,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.11,0888800043810,39097014238720,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.12,0888800043828,39097014238712,,
996166830101921,PJ5001 .O68,,Main Library,Stacks,Item in place,Orlogin; bamah le-divre sifrut.,v.13,0888800043836,39097014238704,,
9911107590101921,PJ5120.A1 O9,,Main Library,Stacks,Item in place,Oyfsnay = Oifsnai.,v.1:no1-2;v.3:10-11;v.4:no:14-16;v.5:no.17-19;v.7:no.24/25-26/27;v.8:no.32(1953-1961),B2199991,39097014239322,,
991077340101921,PJ5001 .P7,,Main Library,Stacks,Item in place,Prooftexts.,v.27:no.1(2007:Win.),B236575,39097014643937,,
991077340101921,PJ5001 .P7,,Main Library,Stacks,Item in place,Prooftexts.,v.27:no.2(2007:Spr.),B236576,39097014643945,,
991077340101921,PJ5001 .P7,,Main Library,Stacks,Item in place,Prooftexts.,v.27:no.3(2007:Fall),B236577,39097014643952,,
991077340101921,PJ5001 .P7,,Main Library,Stacks,Item in place,Prooftexts.,v.28:no.1(2008:Win.),B679179,39097014643960,,
991077340101921,PJ5001 .P7,,Main Library,Stacks,Item in place,Prooftexts.,v.28:no.2(2008:Spr.),B679180,39097014643978,,
991077340101921,PJ5001 .P7,,Main Library,Stacks,Item in place,Prooftexts.,v.28:no.3(2008:Fall),B679181,39097014643986,,
993684030101921,PJ3001 .R4,,Main Library,Stacks,Item in place,Revue sÃ©mitique d'Ã©pigraphie et d'histoire ancienne.,v. 14 1906,0123500448329,39097014612734,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.30(1955),0123500523980,39097014647847,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.31(1956),0123500523998,39097014647839,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.32(1957),0123500524004,39097014647821,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.33(1958),0123500524012,39097014647813,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.34(1959),0123500524020,39097014647805,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.35(1960),0123500524038,39097014647797,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.36(1961),0123500524046,39097014647789,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.37(1962),0123500524053,39097014647771,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.38(1963),0123500524061,39097014647763,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.39(1964),0123500524079,39097014647755,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.40(1965),0123500524087,39097014647888,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.41(1966),0123500524095,39097014647870,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.42(1967),0123500524103,39097014647862,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.43(1968),0123500524111,39097014647854,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.45(1970),0123500524129,39097014647896,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.46(1971),0123500524137,39097014647904,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.47(1972),0123500524145,39097014647912,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.48(1973-1974),0123500524152,39097014647920,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.49(1975),0123500524160,39097014647938,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.50(1976),0123500524178,39097014647946,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.51(1977),0123500524186,39097014647953,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.52(1978),0123500524194,39097014647961,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.53-54(1979-1980),0123500524202,39097014647979,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.55-56(1981-1982),0123500524210,39097014647987,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.57(1983),0123500524228,39097014647995,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.58-59(1984-1985),0123500524236,39097014648001,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.60-61(1986-1987),0123500524244,39097014647748,,
993712350101921,PJ6 .R5,,Main Library,Stacks,Item in place,Rivista degli studi orientali.,v.62-63(1988-1989),0123500524251,39097014642616,,
993694860101921,PJ5049.I7 S4,,Main Library,Stacks,Item in place,Seven gates.,v. 1-4 1985-87,0123500479936,39097014644109,,
9910123860101921,PJ5111 .S42,,Main Library,Stacks,Item in place,Sviveh.,no.25-26(1968:May-Oct.),B104696,39097010980408,,
994152980101921,PJ5059.E1 T26,,Main Library,Stacks,Item in place,Tel Aviv review.,v. 1 1988,0123500995618,39097014644117,,
994152980101921,PJ5059.E1 T26,,Main Library,Stacks,Item in place,Tel Aviv review.,v. 2 1989/90,0123500995626,39097014644125,,
993899920101921,PJ5001 .H44,,Main Library,Stacks,Item in place,The Hebrew review and magazine of rabbinical literature.,v.1-2,0123500930185,39097014612874,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.1(1887),0123500545306,39097014647243,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.2(1888),0123500545314,39097014647359,,
993720790101921,PJ5 .W6,,Main Library,Stacks,Item in place,Wiener Zeitschrift fÃ¼r die Kunde des Morgenlandes.,v.3(1889),0123500545322,39097014647441,,
